Reference	Value (lower bound)	Value	Value (upper bound)	Tolerance (lower bound)	Tolerance (upper bound)	rel. tol?	Footprint	Datasheets	Digi-Key Part Number	Manufacturer Part Number	Manufacturer	Power (W)	Tolerance	Temperature Coefficent	Price								
R	8.365500e+002	8.450000e+002	8.534500e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT845RCT-ND	RMCF0805FT845R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.425100e+003	6.490000e+003	6.554900e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT6K49CT-ND	RMCF0805FT6K49	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.772000e+001	2.800000e+001	2.828000e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT28K0CT-ND	RMCF0805FT28K0	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.583500e+001	6.650000e+001	6.716500e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT66R5CT-ND	RMCF0805FT66R5	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.089000e+001	1.100000e+001	1.111000e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT11K0CT-ND	RMCF0805FT11K0	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.177800e+001	4.220000e+001	4.262200e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT42R2CT-ND	RMCF0805FT42R2	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.079000e+003	2.100000e+003	2.121000e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT2K10CT-ND	RMCF0805FT2K10	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.177700e+002	5.230000e+002	5.282300e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT523RCT-ND	RMCF0805FT523R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.049000e+003	5.100000e+003	5.151000e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT5K10CT-ND	RMCF0805FT5K10	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.732000e+002	6.800000e+002	6.868000e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT680KCT-ND	RMCF0805FT680K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	9.662400e+003	9.760000e+003	9.857600e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT9K76CT-ND	RMCF0805FT9K76	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.316700e+003	1.330000e+003	1.343300e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT1K33CT-ND	RMCF0805FT1K33	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.346300e+003	2.370000e+003	2.393700e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT2K37CT-ND	RMCF0805FT2K37	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.356300e+003	1.370000e+003	1.383700e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT1K37CT-ND	RMCF0805FT1K37	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.593600e+002	4.640000e+002	4.686400e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT464KCT-ND	RMCF0805FT464K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.880800e+003	3.920000e+003	3.959200e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT3K92CT-ND	RMCF0805FT3K92	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.673000e+002	2.700000e+002	2.727000e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT270RCT-ND	RMCF0805FT270R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.287000e+001	1.300000e+001	1.313000e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT13K0CT-ND	RMCF0805FT13K0	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.257000e+003	4.300000e+003	4.343000e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT4K30CT-ND	RMCF0805FT4K30	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.375800e+002	4.420000e+002	4.464200e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT442RCT-ND	RMCF0805FT442R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.673000e+003	2.700000e+003	2.727000e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT2K70CT-ND	RMCF0805FT2K70	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.465100e+002	2.490000e+002	2.514900e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT249RCT-ND	RMCF0805FT249R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.673100e+003	1.690000e+003	1.706900e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT1K69CT-ND	RMCF0805FT1K69	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.286800e+001	3.320000e+001	3.353200e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT33R2CT-ND	RMCF0805FT33R2	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.058900e+002	5.110000e+002	5.161100e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT511RCT-ND	RMCF0805FT511R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.980000e+001	2.000000e+001	2.020000e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT20K0CT-ND	RMCF0805FT20K0	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.564200e+002	1.580000e+002	1.595800e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT158KCT-ND	RMCF0805FT158K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.276600e+002	6.340000e+002	6.403400e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT634KCT-ND	RMCF0805FT634K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.187900e+002	2.210000e+002	2.232100e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT221RCT-ND	RMCF0805FT221R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.851300e+002	1.870000e+002	1.888700e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT187KCT-ND	RMCF0805FT187K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.078800e+002	4.120000e+002	4.161200e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT412RCT-ND	RMCF0805FT412R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.782000e+003	1.800000e+003	1.818000e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT1K80CT-ND	RMCF0805FT1K80	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.563800e+002	5.620000e+002	5.676200e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT562RCT-ND	RMCF0805FT562R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.356300e+002	1.370000e+002	1.383700e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT137RCT-ND	RMCF0805FT137R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.702600e+003	3.740000e+003	3.777400e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT3K74CT-ND	RMCF0805FT3K74	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.583500e+003	6.650000e+003	6.716500e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT6K65CT-ND	RMCF0805FT6K65	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.128500e+002	2.150000e+002	2.171500e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT215KCT-ND	RMCF0805FT215K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	9.434700e+003	9.530000e+003	9.625300e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT9K53CT-ND	RMCF0805FT9K53	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	8.573400e+003	8.660000e+003	8.746600e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT8K66CT-ND	RMCF0805FT8K66	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.484700e+003	4.530000e+003	4.575300e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT4K53CT-ND	RMCF0805FT4K53	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.979800e+002	4.020000e+002	4.060200e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT402KCT-ND	RMCF0805FT402K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.910600e+002	2.940000e+002	2.969400e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT294KCT-ND	RMCF0805FT294K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.979600e+004	6.040000e+004	6.100400e+004	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT60K4CT-ND	RMCF0805FT60K4	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.128100e+004	6.190000e+004	6.251900e+004	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT61K9CT-ND	RMCF0805FT61K9	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.841000e+002	5.900000e+002	5.959000e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT590RCT-ND	RMCF0805FT590R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.415700e+004	1.430000e+004	1.444300e+004	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT14K3CT-ND	RMCF0805FT14K3	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.485000e+003	1.500000e+003	1.515000e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT1K50CT-ND	RMCF0805FT1K50	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.415700e+003	1.430000e+003	1.444300e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT1K43CT-ND	RMCF0805FT1K43	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.583900e+002	2.610000e+002	2.636100e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT261KCT-ND	RMCF0805FT261K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.890900e+004	1.910000e+004	1.929100e+004	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT19K1CT-ND	RMCF0805FT19K1	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.643300e+003	2.670000e+003	2.696700e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT2K67CT-ND	RMCF0805FT2K67	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.702500e+001	4.750000e+001	4.797500e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT47R5CT-ND	RMCF0805FT47R5	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.861000e+003	3.900000e+003	3.939000e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT3K90CT-ND	RMCF0805FT3K90	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.603800e+004	1.620000e+004	1.636200e+004	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT16K2CT-ND	RMCF0805FT16K2	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.485000e+002	1.500000e+002	1.515000e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT150RCT-ND	RMCF0805FT150R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	7.425000e+002	7.500000e+002	7.575000e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT750KCT-ND	RMCF0805FT750K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.455300e+002	1.470000e+002	1.484700e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT147KCT-ND	RMCF0805FT147K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.732000e+001	6.800000e+001	6.868000e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT68R0CT-ND	RMCF0805FT68R0	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.524500e+004	2.550000e+004	2.575500e+004	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT25K5CT-ND	RMCF0805FT25K5	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.772000e+002	2.800000e+002	2.828000e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT280RCT-ND	RMCF0805FT280R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.970000e+002	3.000000e+002	3.030000e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT300KCT-ND	RMCF0805FT300K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.059300e+003	1.070000e+003	1.080700e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT1K07CT-ND	RMCF0805FT1K07	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.861000e+002	3.900000e+002	3.939000e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT390RCT-ND	RMCF0805FT390R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.296800e+004	2.320000e+004	2.343200e+004	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT23K2CT-ND	RMCF0805FT23K2	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.465100e+002	2.490000e+002	2.514900e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT249KCT-ND	RMCF0805FT249K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.128100e+002	6.190000e+002	6.251900e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT619KCT-ND	RMCF0805FT619K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.653000e+001	4.700000e+001	4.747000e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT47R0CT-ND	RMCF0805FT47R0	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.287000e+001	1.300000e+001	1.313000e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT13R0CT-ND	RMCF0805FT13R0	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.890900e+002	1.910000e+002	1.929100e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT191RCT-ND	RMCF0805FT191R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	7.425000e+003	7.500000e+003	7.575000e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT7K50CT-ND	RMCF0805FT7K50	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.049000e+002	5.100000e+002	5.151000e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT510RCT-ND	RMCF0805FT510R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.841300e+002	2.870000e+002	2.898700e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT287RCT-ND	RMCF0805FT287R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.980000e+002	2.000000e+002	2.020000e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT200RCT-ND	RMCF0805FT200R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.702400e+004	5.760000e+004	5.817600e+004	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT57K6CT-ND	RMCF0805FT57K6	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.118700e+002	1.130000e+002	1.141300e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT113KCT-ND	RMCF0805FT113K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.188000e+002	1.200000e+002	1.212000e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT120KCT-ND	RMCF0805FT120K	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.405700e+003	2.430000e+003	2.454300e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT2K43CT-ND	RMCF0805FT2K43	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.524500e+003	2.550000e+003	2.575500e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT2K55CT-ND	RMCF0805FT2K55	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.059300e+004	1.070000e+004	1.080700e+004	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT10K7CT-ND	RMCF0805FT10K7	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.613500e+003	3.650000e+003	3.686500e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT3K65CT-ND	RMCF0805FT3K65	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.465100e+001	2.490000e+001	2.514900e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT24R9CT-ND	RMCF0805FT24R9	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.741900e+002	6.810000e+002	6.878100e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT681RCT-ND	RMCF0805FT681R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.741900e+003	6.810000e+003	6.878100e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT6K81CT-ND	RMCF0805FT6K81	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.178000e+002	2.200000e+002	2.222000e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT220RCT-ND	RMCF0805FT220R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.178000e+001	2.200000e+001	2.222000e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT22R0CT-ND	RMCF0805FT22R0	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.376000e+002	2.400000e+002	2.424000e+002	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT240RCT-ND	RMCF0805FT240R	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	7.078500e+004	7.150000e+004	7.221500e+004	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT71K5CT-ND	RMCF0805FT71K5	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.079000e+001	2.100000e+001	2.121000e+001	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT21R0CT-ND	RMCF0805FT21R0	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.039500e+004	1.050000e+004	1.060500e+004	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT10K5CT-ND	RMCF0805FT10K5	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.197900e+003	1.210000e+003	1.222100e+003	-1.000000e-002	1.000000e-002	2	0805	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0805FT1K21CT-ND	RMCF0805FT1K21	Stackpole Electronics Inc	1.250000e-001	±1%	±100ppm/°C	0.04000	~	~						
